TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,104,"Foreign-born population, excluding population born at sea","75,910","77,800",,"79,114",,"81,159",,"84,032",
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,105,Europe,4.1%,4.0%,,5.0%,,4.6%,,4.0%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,106,Asia,2.9%,2.4%,,2.5%,,2.0%,,2.8%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,107,Africa,0.1%,0.1%,,0.0%,,0.2%,,0.3%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,108,Oceania,0.4%,0.5%,,0.0%,,0.3%,,0.5%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,109,Latin America,92.4%,93.0%,,92.4%,,92.4%,,92.0%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,110,Northern America,0.1%,0.0%,,0.1%,,0.5%,*,0.3%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,110.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,111,Population 5 years and over,"1,957,102","1,944,397",*,"2,023,607",*,"2,059,797",*,"2,090,242",*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,112,English only,7.0%,5.7%,*,6.0%,*,5.9%,*,5.3%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,113,Language other than English,93.0%,94.3%,*,94.0%,*,94.1%,*,94.7%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,114,"Speak English less than ""very well""",72.0%,74.2%,*,74.2%,*,74.3%,*,76.4%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,115,Spanish,92.8%,N,,N,,93.9%,*,94.5%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,116,"Speak English less than ""very well""",71.9%,N,,N,,74.2%,*,76.2%,*
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,117,Other Indo-European languages,0.1%,N,,N,,0.1%,,0.1%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,118,"Speak English less than ""very well""",0.0%,N,,N,,0.1%,,0.1%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,119,Asian and Pacific Islander languages,0.1%,N,,N,,0.1%,,0.1%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,120,"Speak English less than ""very well""",0.0%,N,,N,,0.0%,,0.0%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,121,Other languages,0.0%,N,,N,,0.0%,,0.0%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,122,"Speak English less than ""very well""",0.0%,N,,N,,0.0%,,0.0%,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,122.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,123,Total population,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,124,American,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,125,Arab,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,126,Czech,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,127,Danish,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,129,English,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,132,German,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,133,Greek,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,135,Irish,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,136,Italian,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,139,Polish,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,141,Russian,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,150.3,,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,151,Total households,"752,543","749,522",,"753,677",,"770,603",*,(X),
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,152,With a computer,80.4%,75.5%,*,73.2%,*,72.1%,*,(X),
CP02PR,31000US41980,"San Juan-Carolina-Caguas, PR Metro Area",1,153,With a broadband Internet subscription,71.2%,63.6%,*,63.8%,*,63.0%,*,(X),
