TBLID,GEOID,GEONAME,PROFTBL,PROFLN,TITLE,EST_19,EST_18,SIG90_19_18,EST_17,SIG90_19_17,EST_16,SIG90_19_16,EST_15,SIG90_19_15
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,73,Under 18 years,"24,466","25,618",*,"28,466",*,"30,563",*,"32,537",*
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,74,With a disability,6.4%,7.4%,,6.4%,,5.2%,,2.0%,*
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,74.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,75,18 to 64 years,"75,032","75,904",,"79,379",*,"82,869",*,"85,841",*
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,76,With a disability,16.3%,17.9%,,18.3%,,13.2%,*,11.7%,*
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,76.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,77,65 years and over,"29,700","28,976",*,"29,098",*,"28,605",*,"27,941",*
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,78,With a disability,50.6%,43.1%,*,47.1%,,34.2%,*,46.1%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,78.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,79,Population 1 year and over,"130,685","132,638",*,"138,675",*,"143,443",*,"147,171",*
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,80,Same house,89.6%,89.4%,,94.5%,*,92.4%,,90.5%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,81,Different house in Puerto Rico or the U.S.,10.4%,10.5%,,5.5%,*,7.5%,,9.3%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,82,In Puerto Rico,8.9%,9.4%,,5.3%,*,7.1%,,8.5%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,83,Same municipio,6.5%,6.4%,,3.4%,*,5.2%,,6.5%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,84,Different municipio,2.4%,3.0%,,1.8%,,2.0%,,2.0%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,85,In the United States,1.5%,1.0%,,0.2%,*,0.3%,*,0.8%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,86,Elsewhere,0.0%,0.2%,,0.0%,,0.1%,,0.2%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,86.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,86.5,PLACE OF BIRTH,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,87,Total population,"131,881","133,191",c,"140,859",c,"145,278",c,"149,028",c
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,88,Native,98.5%,98.9%,,99.2%,,98.5%,,98.5%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,89,Born in Puerto Rico or the United States,98.4%,98.8%,,98.6%,,98.3%,,98.1%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,90,In Puerto Rico,93.4%,94.5%,,94.2%,,93.7%,,92.9%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,91,In the United States,5.0%,4.2%,,4.4%,,4.6%,,5.2%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,92,"Born in U.S. Island Areas, or born abroad of American parents",0.1%,0.1%,,0.6%,,0.3%,,0.4%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,93,Foreign born,1.5%,1.1%,,0.8%,,1.5%,,1.5%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,93.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,93.5,U.S. CITIZENSHIP STATUS,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,94,Foreign-born population,"1,915","1,440",,"1,144",,"2,142",,"2,261",
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,95,Naturalized U.S. citizen,38.0%,43.3%,,40.0%,,47.2%,,42.7%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,96,Not a U.S. citizen,62.0%,56.7%,,60.0%,,52.8%,,57.3%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,96.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,96.5,YEAR OF ENTRY,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,97,Population born outside Puerto Rico,"8,686","7,271",,N,,"9,213",,"10,587",
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,97.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,98,Native,"6,771","5,831",,N,,"7,071",,"8,326",
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,99,Entered 2010 or later,22.2%,14.6%,,N,,13.0%,,14.3%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,100,Entered before 2010,77.8%,85.4%,,N,,87.0%,,85.7%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,100.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,101,Foreign born,"1,915","1,440",,N,,"2,142",,"2,261",
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,102,Entered 2010 or later,24.4%,43.3%,,N,,17.5%,,28.4%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,103,Entered before 2010,75.6%,56.7%,,N,,82.5%,,71.6%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,103.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,103.5,WORLD REGION OF BIRTH OF FOREIGN BORN,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,104,"Foreign-born population, excluding population born at sea",N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,105,Europe,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,106,Asia,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,107,Africa,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,108,Oceania,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,109,Latin America,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,110,Northern America,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,110.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,110.5,LANGUAGE SPOKEN AT HOME,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,111,Population 5 years and over,"126,526","127,281",c,"133,876",c,"137,606",c,"140,826",c
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,112,English only,7.8%,7.4%,,7.3%,,7.5%,,6.6%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,113,Language other than English,92.2%,92.6%,,92.7%,,92.5%,,93.4%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,114,"Speak English less than ""very well""",78.6%,79.1%,,84.2%,*,80.9%,,79.1%,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,115,Spanish,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,116,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,117,Other Indo-European languages,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,118,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,119,Asian and Pacific Islander languages,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,120,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,121,Other languages,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,122,"Speak English less than ""very well""",N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,122.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,122.5,ANCESTRY,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,123,Total population,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,124,American,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,125,Arab,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,126,Czech,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,127,Danish,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,128,Dutch,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,129,English,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,130,French (except Basque),N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,131,French Canadian,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,132,German,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,133,Greek,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,134,Hungarian,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,135,Irish,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,136,Italian,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,137,Lithuanian,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,138,Norwegian,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,139,Polish,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,140,Portuguese,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,141,Russian,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,142,Scotch-Irish,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,143,Scottish,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,144,Slovak,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,145,Subsaharan African,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,146,Swedish,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,147,Swiss,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,148,Ukrainian,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,149,Welsh,N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,150,West Indian (excluding Hispanic origin groups),N,N,,N,,N,,N,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,150.3,,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,150.5,COMPUTERS AND INTERNET USE,,,,,,,,,
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,151,Total households,"52,837","53,450",,"50,225",,"52,447",,(X),
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,152,With a computer,74.0%,67.5%,*,66.7%,*,61.4%,*,(X),
CP02PR,05000US72113,"Ponce Municipio, Puerto Rico",1,153,With a broadband Internet subscription,72.2%,68.0%,*,57.9%,*,50.8%,*,(X),
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,0,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,0.5,COMPARATIVE SOCIAL CHARACTERISTICS IN PUERTO RICO,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,0.8,HOUSEHOLDS BY TYPE,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,1,Total households,"138,800","147,267",*,"140,153",,"146,719",*,"142,756",
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,2,Married-couple family,27.0%,27.4%,,26.4%,,28.2%,,26.0%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,3,With own children of the householder under 18 years,7.9%,8.2%,,7.4%,,9.4%,,7.1%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,4,Cohabiting couple household,9.4%,7.6%,*,5.5%,*,6.6%,*,6.3%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,5,With own children of the householder under 18 years,4.0%,2.7%,*,1.9%,*,3.1%,,2.2%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,6,"Male householder, no spouse/partner present",20.6%,21.8%,,22.5%,,20.6%,,21.2%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,7,With own children of the householder under 18 years,0.4%,0.8%,,0.9%,,0.8%,*,0.8%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,8,Householder living alone,16.2%,16.6%,,17.7%,,15.4%,,15.9%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,9,65 years and over,5.5%,5.4%,,6.1%,,4.7%,,4.6%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,10,"Female householder, no spouse/partner present",43.1%,43.2%,,45.5%,,44.5%,,46.5%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,11,With own children of the householder under 18 years,9.6%,9.3%,,10.3%,,10.2%,,10.6%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,12,Householder living alone,22.2%,21.5%,,21.7%,,21.8%,,22.1%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,13,65 years and over,11.7%,12.3%,,10.7%,,10.7%,,11.1%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,13.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,14,Households with one or more people under 18 years,24.4%,24.3%,,24.7%,,26.8%,*,24.2%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,15,Households with one or more people 65 years and over,39.1%,38.2%,,38.3%,,35.5%,*,35.7%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,15.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,16,Average household size,2.23,2.13,*,2.35,*,2.30,,2.44,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,17,Average family size,2.96,2.81,*,3.24,*,3.05,,3.31,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,17.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,17.5,RELATIONSHIP,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,18,Population in households,"310,175","313,716",*,"329,619",*,"338,132",*,"347,941",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,19,Householder,44.7%,46.9%,*,42.5%,*,43.4%,,41.0%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,20,Spouse,11.9%,12.9%,,11.2%,,12.2%,,10.6%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,21,Unmarried partner,4.3%,3.6%,,2.4%,*,2.9%,*,2.6%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,22,Child,29.0%,27.3%,*,30.5%,,30.5%,,33.5%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,23,Other relatives,8.4%,7.9%,,11.4%,*,9.1%,,10.3%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,24,Other nonrelatives,1.6%,1.4%,,2.0%,,1.9%,,1.9%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,24.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,24.5,MARITAL STATUS,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,25,Males 15 years and over,"124,147","124,366",c,"128,778",c,"132,086",c,"134,048",c
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,26,Never married,46.4%,47.7%,,47.7%,,47.7%,,49.5%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,27,"Now married, except separated",35.7%,36.5%,,34.2%,,36.0%,,32.7%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,28,Separated,2.9%,2.7%,,1.6%,*,2.0%,,2.5%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,29,Widowed,3.5%,3.6%,,3.4%,,2.6%,,3.7%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,30,Divorced,11.5%,9.5%,*,13.2%,,11.6%,,11.6%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,30.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,31,Females 15 years and over,"151,772","152,289",c,"159,320",c,"162,480",c,"165,117",c
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,32,Never married,42.6%,41.2%,,42.0%,,40.7%,,42.1%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,33,"Now married, except separated",27.5%,28.8%,,28.1%,,28.3%,,25.3%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,34,Separated,2.3%,1.9%,,2.6%,,2.6%,,3.2%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,35,Widowed,12.0%,13.8%,*,12.5%,,11.8%,,11.7%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,36,Divorced,15.6%,14.3%,,14.9%,,16.7%,,17.7%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,36.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,36.5,FERTILITY,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,37,Number of women 15 to 50 years old who had a birth in the past 12 months,"2,379","1,675",,"2,155",,"3,809",,"2,078",
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,38,"Unmarried women (widowed, divorced, and never married)",45.8%,56.5%,,71.0%,,70.3%,*,52.5%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,39,"Per 1,000 unmarried women",19,17,,25,,43,*,17,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,40,"Per 1,000 women 15 to 50 years old",32,22,,27,,45,,24,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,41,"Per 1,000 women 15 to 19 years old",0,0,,49,*,22,,7,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,42,"Per 1,000 women 20 to 34 years old",46,50,,40,,88,*,38,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,43,"Per 1,000 women 35 to 50 years old",27,2,*,7,,12,,16,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,43.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,43.5,GRANDPARENTS,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,44,Number of grandparents living with own grandchildren under 18 years,"5,917","5,760",,"7,519",,"7,824",,"6,576",
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,45,Grandparents responsible for grandchildren,28.0%,40.0%,,33.7%,,43.0%,*,47.2%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,45.9,Years responsible for grandchildren,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,46,Less than 1 year,0.0%,7.8%,*,6.8%,*,9.8%,*,4.1%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,47,1 or 2 years,1.8%,4.5%,,12.8%,*,8.5%,*,9.6%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,48,3 or 4 years,3.1%,1.2%,,1.8%,,5.3%,,7.2%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,49,5 or more years,23.2%,26.4%,,12.3%,,19.5%,,26.3%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,49.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,50,Number of grandparents responsible for own grandchildren under 18 years,"1,657","2,303",,"2,536",,"3,368",*,"3,105",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,51,Who are female,77.2%,74.6%,,73.0%,,77.4%,,66.4%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,52,Who are married,35.3%,36.1%,,52.8%,,46.2%,,51.2%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,52.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,52.5,SCHOOL ENROLLMENT,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,53,Population 3 years and over enrolled in school,"78,374","78,189",,"81,677",,"86,654",*,"93,379",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,54,"Nursery school, preschool",5.5%,6.0%,,6.3%,,6.5%,,6.3%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,55,Kindergarten,2.9%,3.6%,,5.6%,*,4.3%,*,3.7%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,56,Elementary school (grades 1-8),31.3%,33.2%,,33.1%,,32.5%,,32.9%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,57,High school (grades 9-12),18.4%,19.7%,,18.2%,,18.8%,,18.5%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,58,College or graduate school,41.9%,37.4%,*,36.7%,*,37.9%,*,38.5%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,58.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,58.5,EDUCATIONAL ATTAINMENT,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,59,Population 25 years and over,"234,609","234,785",c,"243,396",c,"248,131",c,"251,238",c
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,60,Less than 9th grade,10.3%,10.9%,,12.9%,*,12.9%,*,13.8%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,61,"9th to 12th grade, no diploma",5.6%,5.4%,,5.8%,,6.1%,,8.7%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,62,High school graduate (includes equivalency),21.0%,22.3%,,21.7%,,23.0%,,21.3%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,63,"Some college, no degree",10.9%,11.0%,,11.4%,,10.1%,,12.1%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,64,Associate's degree,11.8%,10.2%,,10.7%,,11.4%,,11.3%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,65,Bachelor's degree,23.7%,23.9%,,22.2%,,22.3%,,19.9%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,66,Graduate or professional degree,16.6%,16.3%,,15.3%,,14.2%,*,12.9%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,66.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,67,High school graduate or higher,84.0%,83.7%,,81.3%,*,81.0%,*,77.5%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,68,Bachelor's degree or higher,40.4%,40.2%,,37.5%,*,36.5%,*,32.8%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,68.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,68.5,VETERAN STATUS,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,69,Civilian population 18 years and over,"264,736","264,948",,"275,436",*,"281,087",*,"285,748",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,70,Civilian veterans,2.5%,3.3%,*,2.8%,,3.2%,*,3.3%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,70.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,71,Total Civilian Noninstitutionalized Population,"313,915","317,371",*,"334,041",*,"342,005",*,"351,925",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,72,With a disability,19.1%,20.1%,,20.0%,,20.5%,,18.4%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,72.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,73,Under 18 years,"53,392","55,725",*,"61,814",*,"65,526",*,"69,326",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,74,With a disability,6.1%,6.6%,,6.8%,,6.0%,,6.6%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,74.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,75,18 to 64 years,"187,260","190,364",*,"199,585",*,"205,083",*,"212,846",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,76,With a disability,11.5%,15.0%,*,14.2%,*,14.5%,*,13.2%,*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,76.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,77,65 years and over,"73,263","71,282",*,"72,642",*,"71,396",*,"69,753",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,78,With a disability,48.2%,44.3%,,47.0%,,50.8%,,46.0%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,78.3,,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,78.5,RESIDENCE 1 YEAR AGO,,,,,,,,,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,79,Population 1 year and over,"316,731","319,064",*,"335,290",*,"343,725",*,"352,697",*
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,80,Same house,91.0%,89.3%,,91.6%,,89.6%,,92.0%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,81,Different house in Puerto Rico or the U.S.,8.6%,10.3%,,8.3%,,10.0%,,7.5%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,82,In Puerto Rico,7.3%,9.4%,*,8.0%,,9.4%,*,6.9%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,83,Same municipio,5.1%,7.1%,*,5.5%,,5.5%,,4.2%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,84,Different municipio,2.2%,2.4%,,2.5%,,3.9%,*,2.7%,
CP02PR,05000US72127,"San Juan Municipio, Puerto Rico",1,85,In the United States,1.3%,0.9%,,0.2%,*,0.6%,,0.7%,
